OBJECTID,PG_ID,BARRAMENTO,LATITUDE,LONGITUDE,MUNICIPIO
419040,1108164,N73068,-6.42797908,-37.34964728,Jardim de Piranhas
419041,1108165,N73069,-6.42838635,-37.34983857,Jardim de Piranhas
419042,1108166,N73070,-6.42879778,-37.35003412,Jardim de Piranhas
420139,1109411,N72793,-6.37953181,-37.26497389,Jardim de Piranhas
420140,1109412,N72794,-6.380032,-37.26447637,Jardim de Piranhas
420141,1109413,N72795,-6.3808321,-37.26367691,Jardim de Piranhas
420142,1109414,N72796,-6.3817341,-37.2629983,Jardim de Piranhas
420143,1109415,N72797,-6.38227885,-37.26293143,Jardim de Piranhas
420144,1109416,N72798,-6.38280023,-37.26290822,Jardim de Piranhas
420732,1110169,N72822,-6.29373075,-37.31040596,Jardim de Piranhas
420733,1110170,N72823,-6.2939029,-37.31082307,Jardim de Piranhas
420734,1110171,N72824,-6.29406472,-37.31124395,Jardim de Piranhas
420735,1110172,N72825,-6.29422789,-37.31166872,Jardim de Piranhas
420736,1110173,N72826,-6.29438202,-37.31209347,Jardim de Piranhas
422215,1111813,N72811,-6.34602544,-37.31806297,Jardim de Piranhas
422216,1111814,N72812,-6.34489435,-37.31805781,Jardim de Piranhas
422217,1111815,N72813,-6.34399403,-37.31805781,Jardim de Piranhas
422218,1111816,N72814,-6.34263669,-37.31805893,Jardim de Piranhas
422219,1111817,N72856,-6.34209044,-37.31810779,Jardim de Piranhas
423149,1112916,M23443,-6.31409213,-37.28784289,Jardim de Piranhas
423150,1112917,M23444,-6.31478946,-37.28713676,Jardim de Piranhas
423151,1112918,M23445,-6.31547426,-37.2864137,Jardim de Piranhas
424573,1114803,M16975,-6.38047058,-37.34318893,Jardim de Piranhas
427444,1118142,N72855,-6.31934723,-37.3216453,Jardim de Piranhas
427445,1118143,N72857,-6.31857729,-37.32296973,Jardim de Piranhas
427446,1118144,N72858,-6.31813953,-37.32362249,Jardim de Piranhas
427447,1118145,N72859,-6.31774528,-37.32426769,Jardim de Piranhas
427448,1118148,N72860,-6.31755719,-37.32457743,Jardim de Piranhas
427449,1118151,N72861,-6.31720598,-37.32448425,Jardim de Piranhas
427450,1118152,N72862,-6.31732038,-37.32487683,Jardim de Piranhas
427451,1118156,N72863,-6.31709139,-37.32515835,Jardim de Piranhas
427452,1118158,N72864,-6.31687522,-37.32541677,Jardim de Piranhas
427453,1118159,N72865,-6.31712598,-37.32567637,Jardim de Piranhas
427454,1118160,N72866,-6.31687642,-37.32593986,Jardim de Piranhas
427455,1118161,N72867,-6.31664867,-37.32570083,Jardim de Piranhas
427456,1118162,N72868,-6.31642988,-37.32599006,Jardim de Piranhas
427457,1118163,N72869,-6.31619827,-37.32626896,Jardim de Piranhas
427458,1118164,N72870,-6.31588755,-37.32735799,Jardim de Piranhas
427459,1118165,N72871,-6.31563617,-37.32836763,Jardim de Piranhas
427460,1118166,N72872,-6.3154081,-37.329244,Jardim de Piranhas
427461,1118167,N72873,-6.31512111,-37.33010233,Jardim de Piranhas
427462,1118168,N72874,-6.31476778,-37.33083737,Jardim de Piranhas
427463,1118169,N72875,-6.31412049,-37.33130403,Jardim de Piranhas
427464,1118170,N72876,-6.31389183,-37.33223264,Jardim de Piranhas
427465,1118171,N72877,-6.31367129,-37.33320384,Jardim de Piranhas
427466,1118172,N72878,-6.31399988,-37.33414318,Jardim de Piranhas
427468,1118174,N72879,-6.31403852,-37.33504853,Jardim de Piranhas
427469,1118175,N72880,-6.3140645,-37.33595375,Jardim de Piranhas
427471,1118177,N72881,-6.31411598,-37.3368565,Jardim de Piranhas
427472,1118178,N72882,-6.31450831,-37.33696001,Jardim de Piranhas
427473,1118179,N72883,-6.3148928,-37.33708925,Jardim de Piranhas
427474,1118180,N72884,-6.3137283,-37.33698621,Jardim de Piranhas
427475,1118181,N72885,-6.31333031,-37.33707495,Jardim de Piranhas
427476,1118182,N72886,-6.31285354,-37.33692757,Jardim de Piranhas
427477,1118183,N72887,-6.31238441,-37.3367597,Jardim de Piranhas
427478,1118185,N72888,-6.3133306,-37.3379801,Jardim de Piranhas
427479,1118186,N72889,-6.31335386,-37.3388854,Jardim de Piranhas
427480,1118187,N72890,-6.31335668,-37.33979056,Jardim de Piranhas
427481,1118188,N72891,-6.31342109,-37.34069335,Jardim de Piranhas
427482,1118189,N72892,-6.31355986,-37.34158855,Jardim de Piranhas
427483,1118190,N72893,-6.31353698,-37.34249373,Jardim de Piranhas
427484,1118191,N72894,-6.31346764,-37.34353203,Jardim de Piranhas
427485,1118192,M06550,-6.31455021,-37.34356048,Jardim de Piranhas
427487,1118195,M06551,-6.31563285,-37.34359915,Jardim de Piranhas
427488,1118196,M06552,-6.31671545,-37.3436173,Jardim de Piranhas
427490,1118198,M06553,-6.31779816,-37.34362524,Jardim de Piranhas
428806,1119929,N73518,-6.3732849,-37.37867826,Jardim de Piranhas
428807,1119930,N73519,-6.37215563,-37.37859467,Jardim de Piranhas
428808,1119931,M06554,-6.37213438,-37.37818945,Jardim de Piranhas
428809,1119932,N73520,-6.37104243,-37.37839581,Jardim de Piranhas
428810,1119933,N73521,-6.37011269,-37.37729292,Jardim de Piranhas
428811,1119934,N73522,-6.36927173,-37.3768472,Jardim de Piranhas
428812,1119935,N73523,-6.36854484,-37.37675493,Jardim de Piranhas
428813,1119937,N73524,-6.36790153,-37.37669654,Jardim de Piranhas
429743,1121135,N95173,-6.23816439,-37.22147324,Jardim de Piranhas
429744,1121138,N95174,-6.23730584,-37.22107006,Jardim de Piranhas
429745,1121140,N95175,-6.23795413,-37.22036925,Jardim de Piranhas
429746,1121141,N95176,-6.23859026,-37.21972613,Jardim de Piranhas
436723,1130304,N73017,-6.39874858,-37.29235939,Jardim de Piranhas
436725,1130306,N73018,-6.39941576,-37.29282403,Jardim de Piranhas
436726,1130307,N73019,-6.40011771,-37.29323479,Jardim de Piranhas
436727,1130308,N73020,-6.40099533,-37.29370385,Jardim de Piranhas
436728,1130309,N73021,-6.40191044,-37.29426205,Jardim de Piranhas
436729,1130310,N73022,-6.4025211,-37.29526121,Jardim de Piranhas
436730,1130311,N73023,-6.40305798,-37.29603968,Jardim de Piranhas
436731,1130313,N73024,-6.40405093,-37.2960345,Jardim de Piranhas
436732,1130314,N73025,-6.40502539,-37.29622419,Jardim de Piranhas
436733,1130315,N73026,-6.40597134,-37.29652916,Jardim de Piranhas
436734,1130316,N73027,-6.40629518,-37.29628634,Jardim de Piranhas
436735,1130317,N73028,-6.40662931,-37.29605637,Jardim de Piranhas
437504,1131255,N36803,-6.38713493,-37.3514968,Jardim de Piranhas
437505,1131256,N36804,-6.3870995,-37.35203848,Jardim de Piranhas
437506,1131257,N36805,-6.38706985,-37.35258208,Jardim de Piranhas
437507,1131258,N36806,-6.38707095,-37.35312575,Jardim de Piranhas
437508,1131259,N36807,-6.38706698,-37.3536695,Jardim de Piranhas
437509,1131260,N36808,-6.38705017,-37.35421313,Jardim de Piranhas
438197,1132105,N41079,-6.39713497,-37.35939793,Jardim de Piranhas
438198,1132106,N41080,-6.39727184,-37.35982888,Jardim de Piranhas
