OBJECTID,PG_ID,BARRAMENTO,LATITUDE,LONGITUDE,MUNICIPIO
306292,880943,CD6820X,-6.12678245,-37.73070775,Almino Afonso
306293,880944,CD68194,-6.12661596,-37.73186355,Almino Afonso
306294,880945,M12532,-6.12642278,-37.73288376,Almino Afonso
306295,880946,CD68173,-6.12636549,-37.73382311,Almino Afonso
306296,880947,CD68152,-6.12616285,-37.73496976,Almino Afonso
306297,880948,CD68168,-6.1274217,-37.73435952,Almino Afonso
306298,880949,CD68147,-6.12579446,-37.73703733,Almino Afonso
306299,880950,CD68414,-6.13398812,-37.73661214,Almino Afonso
306300,880951,CD6842X,-6.13494512,-37.73706693,Almino Afonso
306301,880952,CD68393,-6.13254492,-37.73551435,Almino Afonso
306302,880953,CD68388,-6.13276441,-37.73474717,Almino Afonso
306303,880954,CD68372,-6.13320888,-37.73431497,Almino Afonso
306304,880955,CD68367,-6.13345454,-37.733846,Almino Afonso
306305,880956,CD68351,-6.13364621,-37.73329554,Almino Afonso
306306,880957,CD68346,-6.13363187,-37.73213914,Almino Afonso
306307,880958,CD68330,-6.13363567,-37.73096472,Almino Afonso
306389,881042,DA58071,-6.10435345,-37.75433049,Almino Afonso
306390,881043,DA58003,-6.10396617,-37.75385949,Almino Afonso
306655,881328,CD68325,-6.133286,-37.73004212,Almino Afonso
306656,881329,CD57622,-6.15244351,-37.76687351,Almino Afonso
306657,881331,CD57617,-6.15216409,-37.76663291,Almino Afonso
306658,881337,CD57533,-6.15114841,-37.76750163,Almino Afonso
306659,881338,CD56812,-6.15272297,-37.76712739,Almino Afonso
306660,881339,CD56849,-6.15256137,-37.76707916,Almino Afonso
306661,881340,CD57659,-6.15216497,-37.76633957,Almino Afonso
306662,881341,CD57643,-6.15201188,-37.76650674,Almino Afonso
306663,881342,DA98643,-6.14995562,-37.76727183,Almino Afonso
306664,881343,CD57465,-6.15008554,-37.7680398,Almino Afonso
306665,881344,DA98638,-6.14974094,-37.76656646,Almino Afonso
306666,881345,DA98622,-6.14945363,-37.76595119,Almino Afonso
306667,881346,DA98617,-6.14897589,-37.76549791,Almino Afonso
306668,881347,DA98601,-6.14867784,-37.76539755,Almino Afonso
306669,881348,CD5745X,-6.15016664,-37.76839809,Almino Afonso
306670,881350,CD6831X,-6.13308932,-37.72934587,Almino Afonso
306671,881351,CD68304,-6.13292052,-37.72841482,Almino Afonso
306672,881352,CD57444,-6.15037991,-37.76865401,Almino Afonso
306673,881354,CD57512,-6.15071763,-37.76857165,Almino Afonso
306674,881356,CD57491,-6.15097732,-37.76802631,Almino Afonso
306675,881357,CD56807,-6.1527286,-37.7667393,Almino Afonso
306676,881358,CD57439,-6.15025122,-37.76876706,Almino Afonso
306677,881359,CD57423,-6.15032254,-37.76905827,Almino Afonso
306678,881360,CD57397,-6.15002775,-37.76872675,Almino Afonso
308652,883462,CD57224,-6.14873935,-37.7686681,Almino Afonso
308653,883463,CD57245,-6.1488755,-37.76827854,Almino Afonso
308654,883464,R94205,-6.14883084,-37.76876434,Almino Afonso
308655,883465,CD56959,-6.15041877,-37.76939639,Almino Afonso
308656,883466,CD56964,-6.15025299,-37.76975522,Almino Afonso
308657,883467,CD56938,-6.15053181,-37.76966643,Almino Afonso
308658,883468,CD5697X,-6.15043094,-37.7700636,Almino Afonso
308659,883469,CD56985,-6.15060295,-37.7704071,Almino Afonso
308660,883470,CD57004,-6.15000968,-37.77003339,Almino Afonso
308661,883471,CD56990,-6.15022536,-37.77046178,Almino Afonso
308662,883472,CD5701X,-6.14989272,-37.76988249,Almino Afonso
308663,883473,CD57025,-6.14954864,-37.7700259,Almino Afonso
308664,883474,CD57030,-6.14966478,-37.77045089,Almino Afonso
308665,883475,CD57093,-6.14920463,-37.77015124,Almino Afonso
308666,883478,CD57051,-6.14998761,-37.77157685,Almino Afonso
308667,883479,CD57067,-6.15007388,-37.77191257,Almino Afonso
308668,883480,CD57088,-6.14935891,-37.7699801,Almino Afonso
308669,883481,CD57072,-6.14964885,-37.76980038,Almino Afonso
308670,883482,CD57114,-6.1488787,-37.77027664,Almino Afonso
308671,883483,CD5712X,-6.14854373,-37.77040201,Almino Afonso
308672,883484,CD57135,-6.14988451,-37.76962951,Almino Afonso
308673,883485,CD57140,-6.14978604,-37.76933106,Almino Afonso
308674,883486,CD57156,-6.14967849,-37.76904161,Almino Afonso
308675,883487,CD57329,-6.14934094,-37.7672156,Almino Afonso
308676,883488,CD57313,-6.14941211,-37.76756816,Almino Afonso
308677,883489,CD57334,-6.14926082,-37.7668359,Almino Afonso
308678,883490,CD5734X,-6.14916255,-37.76647421,Almino Afonso
308679,883491,CD57355,-6.1489835,-37.76593157,Almino Afonso
308680,883492,CD57360,-6.1498073,-37.76796399,Almino Afonso
308681,883493,CD57376,-6.14984406,-37.76819295,Almino Afonso
308682,883494,CD57381,-6.14990631,-37.76850935,Almino Afonso
308683,883495,CD57402,-6.14999767,-37.76888086,Almino Afonso
308684,883496,CD57418,-6.15006685,-37.7691784,Almino Afonso
308685,883497,CD57161,-6.14950741,-37.76882422,Almino Afonso
308686,883498,CD57177,-6.14931568,-37.76867272,Almino Afonso
308687,883499,CD57182,-6.14912867,-37.76851373,Almino Afonso
308688,883500,CD57203,-6.14892031,-37.76912384,Almino Afonso
308689,883501,CD57219,-6.14897398,-37.76946388,Almino Afonso
308690,883502,CD5723X,-6.14839215,-37.76871845,Almino Afonso
308691,883503,CD57250,-6.14868687,-37.76813492,Almino Afonso
308692,883504,CD57266,-6.14839749,-37.768143,Almino Afonso
308693,883505,CD57271,-6.14810806,-37.76816914,Almino Afonso
308694,883507,CD57292,-6.14930238,-37.7679382,Almino Afonso
308695,883508,CD57308,-6.14938453,-37.76770358,Almino Afonso
308696,883510,CD57470,-6.15049265,-37.76803031,Almino Afonso
308697,883511,CD57638,-6.15225038,-37.76648756,Almino Afonso
308698,883512,CD57596,-6.1520186,-37.76677074,Almino Afonso
308699,883513,CD68241,-6.13098701,-37.72793882,Almino Afonso
308700,883514,CD68236,-6.13031745,-37.72807218,Almino Afonso
308701,883515,CD68257,-6.13193667,-37.72786961,Almino Afonso
308702,883516,CD68262,-6.1327052,-37.72789015,Almino Afonso
308703,883517,CD68278,-6.1336109,-37.72743233,Almino Afonso
308704,883518,CD68283,-6.13405485,-37.72716274,Almino Afonso
308705,883519,CD68299,-6.134643,-37.72703815,Almino Afonso
308706,883521,CD68482,-6.13159055,-37.73982047,Almino Afonso
308707,883522,CD68498,-6.13177847,-37.74042636,Almino Afonso
308708,883523,DC68503,-6.13126292,-37.74046986,Almino Afonso
308709,883528,DC51682,-6.1319852,-37.74388212,Almino Afonso
308710,883529,CD68587,-6.12816314,-37.73994488,Almino Afonso
308711,883530,CD68545,-6.12835109,-37.74054172,Almino Afonso
308712,883531,CD68550,-6.12778068,-37.74077476,Almino Afonso
308713,883532,CD68566,-6.12783329,-37.74128082,Almino Afonso
308714,883533,CD68571,-6.12783182,-37.74173251,Almino Afonso
308725,883544,CA58092,-6.10037465,-37.7516256,Almino Afonso
308727,883546,DA58108,-6.10000349,-37.75175989,Almino Afonso
308728,883547,DA58113,-6.0996234,-37.75185803,Almino Afonso
308729,883548,DA58066,-6.10099093,-37.75119399,Almino Afonso
308732,883551,CD7001X,-6.10369604,-37.75073304,Almino Afonso
308733,883552,CD70004,-6.10404815,-37.75089678,Almino Afonso
308734,883553,CD70025,-6.10331689,-37.75054211,Almino Afonso
308735,883554,CD70030,-6.10284597,-37.75076641,Almino Afonso
308736,883555,CD70067,-6.10234618,-37.7515236,Almino Afonso
308737,883556,DA57963,-6.10333846,-37.75224949,Almino Afonso
308738,883557,DC51719,-6.10473356,-37.75699659,Almino Afonso
308739,883558,CA58050,-6.10393969,-37.75643393,Almino Afonso
308740,883559,DA58045,-6.10365817,-37.75680338,Almino Afonso
308741,883560,CA5803X,-6.10325028,-37.75710919,Almino Afonso
308827,883660,CD68042,-6.12588353,-37.74302707,Almino Afonso
308828,883661,CD68058,-6.12566726,-37.74280053,Almino Afonso
308829,883662,CD68063,-6.12535169,-37.74251945,Almino Afonso
308830,883663,DC51698,-6.1254348,-37.74198672,Almino Afonso
309393,884304,R61722,-6.15390577,-37.7636596,Almino Afonso
309394,884305,R61721,-6.15381406,-37.7640188,Almino Afonso
309395,884307,CD57863,-6.15279344,-37.76495942,Almino Afonso
309396,884308,CD5789X,-6.15310093,-37.76494236,Almino Afonso
309397,884309,CD57879,-6.15279407,-37.7647697,Almino Afonso
309398,884311,CD57952,-6.15296781,-37.76418305,Almino Afonso
309399,884312,CD57931,-6.15323898,-37.76421105,Almino Afonso
309400,884313,CD57947,-6.15316688,-37.76413853,Almino Afonso
309401,884315,CD57989,-6.15310466,-37.7638131,Almino Afonso
309402,884316,CD57994,-6.1532405,-37.76375031,Almino Afonso
309403,884317,CD5804X,-6.15342999,-37.76386838,Almino Afonso
309404,884319,CD58013,-6.15331403,-37.76338918,Almino Afonso
309405,884320,CD58008,-6.15341307,-37.76351598,Almino Afonso
309406,884321,CD58029,-6.15303352,-37.76345149,Almino Afonso
309407,884322,CD56660,-6.15444777,-37.76507329,Almino Afonso
309408,884323,CD56676,-6.15432942,-37.76531682,Almino Afonso
309409,884324,CD56681,-6.15418813,-37.7655507,Almino Afonso
309410,884325,CD56697,-6.15398571,-37.76589577,Almino Afonso
309411,884326,CD57884,-6.15256849,-37.76462441,Almino Afonso
309412,884327,CD57905,-6.15292979,-37.76474304,Almino Afonso
309413,884328,CD57910,-6.15308419,-37.76453577,Almino Afonso
309414,884329,CD58288,-6.15438242,-37.76295906,Almino Afonso
309415,884330,CD58233,-6.15400271,-37.76293974,Almino Afonso
309416,884331,CD5826X,-6.1543022,-37.76260646,Almino Afonso
309417,884332,U81684,-6.15368719,-37.76294844,Almino Afonso
309418,884333,CD58144,-6.15380057,-37.76538506,Almino Afonso
309420,884335,CD58097,-6.15367609,-37.76472428,Almino Afonso
309421,884336,CD5815X,-6.15399447,-37.76510145,Almino Afonso
309422,884337,CD58139,-6.15366845,-37.76559789,Almino Afonso
309423,884338,CD57926,-6.15333721,-37.76458177,Almino Afonso
309424,884339,CD57968,-6.1527058,-37.76411894,Almino Afonso
309425,884340,CD57973,-6.15275217,-37.76376676,Almino Afonso
309426,884341,CD58034,-6.15271717,-37.76341431,Almino Afonso
309427,884342,CD58081,-6.15374803,-37.76435429,Almino Afonso
309428,884343,CD58275,-6.15416765,-37.76228078,Almino Afonso
309429,884344,CD58280,-6.15402399,-37.76197314,Almino Afonso
309430,884345,CD58296,-6.1537629,-37.76162898,Almino Afonso
309431,884346,CD56718,-6.15409578,-37.76599551,Almino Afonso
309432,884347,CD56702,-6.15379447,-37.76575773,Almino Afonso
309433,884348,CD56723,-6.15386171,-37.76628935,Almino Afonso
309434,884349,CD56739,-6.15366093,-37.76654869,Almino Afonso
309435,884350,CD56744,-6.15345784,-37.76682338,Almino Afonso
309436,884352,CD5675X,-6.15338928,-37.76704856,Almino Afonso
309437,884353,CD56765,-6.15369748,-37.76722403,Almino Afonso
309438,884354,CD56770,-6.15402164,-37.76738789,Almino Afonso
309439,884355,CD57664,-6.15244554,-37.76625919,Almino Afonso
309440,884356,CD5767X,-6.15266213,-37.76638639,Almino Afonso
309441,884357,CD57685,-6.15238249,-37.76618671,Almino Afonso
309442,884358,CD57706,-6.15258219,-37.76586955,Almino Afonso
309443,884359,CD57690,-6.15285318,-37.76603468,Almino Afonso
309444,884360,CD56791,-6.15307243,-37.76686168,Almino Afonso
309445,884361,CD56786,-6.15322905,-37.76707685,Almino Afonso
309446,884364,CD57769,-6.15346792,-37.76607285,Almino Afonso
309447,884365,CD57711,-6.15295134,-37.76574609,Almino Afonso
309448,884366,CD57774,-6.15310809,-37.76551154,Almino Afonso
309449,884367,CD5778X,-6.15280912,-37.76554904,Almino Afonso
309450,884368,CD57800,-6.1525726,-37.76538511,Almino Afonso
309451,884369,CD57816,-6.15220502,-37.76516526,Almino Afonso
309452,884371,CD57821,-6.15287401,-37.76520361,Almino Afonso
309453,884372,CD57858,-6.15250407,-37.76496749,Almino Afonso
309454,884374,CD5686X,-6.15232618,-37.76751925,Almino Afonso
309455,884375,CD56880,-6.15215718,-37.76757344,Almino Afonso
309456,884377,CD56828,-6.15299352,-37.76734511,Almino Afonso
309457,884378,CD56833,-6.153264,-37.76758089,Almino Afonso
309458,884380,CD56875,-6.15255821,-37.76773214,Almino Afonso
309459,884381,L08385,-6.15196879,-37.7678059,Almino Afonso
309460,884382,CD56901,-6.15173994,-37.76807743,Almino Afonso
309461,884384,CD56922,-6.15132703,-37.76858189,Almino Afonso
309462,884385,CD5756X,-6.15184444,-37.76707254,Almino Afonso
326239,928175,CD48890,-6.11570368,-37.80816196,Almino Afonso
326240,928176,CD48885,-6.11487405,-37.80749974,Almino Afonso
326241,928177,CD4887X,-6.11405352,-37.80681948,Almino Afonso
326242,928178,CD48864,-6.11314276,-37.80608472,Almino Afonso
326243,928179,CD48859,-6.11307983,-37.80597611,Almino Afonso
326244,928180,CD48843,-6.11257464,-37.80563115,Almino Afonso
326245,928181,CD48838,-6.11103748,-37.80564406,Almino Afonso
326246,928182,CD48822,-6.11023269,-37.80565943,Almino Afonso
326247,928183,CD48817,-6.10882448,-37.80496818,Almino Afonso
326248,928184,CD48801,-6.10737117,-37.80424065,Almino Afonso
326249,928185,CD48796,-6.10593591,-37.80352222,Almino Afonso
326250,928186,CD48780,-6.10522291,-37.80313141,Almino Afonso
326251,928187,CD48775,-6.10567893,-37.80195861,Almino Afonso
326252,928188,CD4876X,-6.11665964,-37.80889688,Almino Afonso
326253,928189,CD48754,-6.11750735,-37.80955917,Almino Afonso
326254,928190,CD48749,-6.11865295,-37.810367,Almino Afonso
326255,928191,CD48733,-6.11989928,-37.81079576,Almino Afonso
326911,928890,CD67410,-6.16374837,-37.76073136,Almino Afonso
326912,928891,CD67405,-6.16393115,-37.76014472,Almino Afonso
326913,928892,CD6739X,-6.16421604,-37.75875436,Almino Afonso
326914,928893,CD67384,-6.16473886,-37.7565065,Almino Afonso
326915,928894,CD67379,-6.16636717,-37.756286,Almino Afonso
326916,928895,CD67363,-6.16811322,-37.75601168,Almino Afonso
326917,928896,CD67358,-6.16933432,-37.75588922,Almino Afonso
326918,928897,CD67342,-6.17063698,-37.75571282,Almino Afonso
326919,928898,CD67337,-6.17187638,-37.75552717,Almino Afonso
326920,928899,M12358,-6.17291652,-37.75544025,Almino Afonso
326921,928900,CD67316,-6.17410163,-37.75526346,Almino Afonso
326922,928901,CD67300,-6.17505144,-37.75514914,Almino Afonso
326923,928902,CD67295,-6.17624557,-37.75498142,Almino Afonso
326924,928903,CD67274,-6.17738956,-37.75356674,Almino Afonso
326925,928904,CD6728X,-6.17707573,-37.75276162,Almino Afonso
326926,928905,CD67269,-6.17784668,-37.75478793,Almino Afonso
326927,928906,CD67253,-6.17793499,-37.75542968,Almino Afonso
326928,928907,CD67248,-6.17804979,-37.75626125,Almino Afonso
326929,928908,DC54662,-6.17276722,-37.76776291,Almino Afonso
326930,928909,DC54678,-6.17442477,-37.76691012,Almino Afonso
326931,928910,N11741,-6.16561823,-37.76402606,Almino Afonso
326932,928911,CD67452,-6.1657894,-37.76421635,Almino Afonso
326933,928912,CD67520,-6.17159115,-37.7679397,Almino Afonso
326934,928913,CD67515,-6.17002673,-37.76797968,Almino Afonso
326935,928914,CD6750X,-6.1687606,-37.76804776,Almino Afonso
326936,928915,CD67494,-6.16830212,-37.76724217,Almino Afonso
326937,928916,CD67489,-6.16798733,-37.7667352,Almino Afonso
326938,928917,CD67473,-6.16769059,-37.76623732,Almino Afonso
326939,928918,CD67468,-6.16666348,-37.76512268,Almino Afonso
326940,928919,CD67447,-6.16481636,-37.76315611,Almino Afonso
326941,928920,CD67431,-6.16398734,-37.7622951,Almino Afonso
326942,928924,DC54641,-6.16293408,-37.76088226,Almino Afonso
326943,928926,CD61272,-6.15828311,-37.7618878,Almino Afonso
326944,928928,CD61670,-6.16205195,-37.76222805,Almino Afonso
326945,928929,CD61691,-6.16171216,-37.76221342,Almino Afonso
327000,929037,CD61686,-6.16198427,-37.76203837,Almino Afonso
327001,929038,CD6165X,-6.16237845,-37.76224586,Almino Afonso
327002,929039,CD61644,-6.16273366,-37.76226496,Almino Afonso
327003,929040,CD6132X,-6.16202014,-37.76168592,Almino Afonso
327004,929042,CD61309,-6.16116834,-37.76125398,Almino Afonso
327005,929043,CD61293,-6.16022854,-37.7614696,Almino Afonso
327006,929044,CD61288,-6.15902518,-37.76170053,Almino Afonso
327007,929045,CD61267,-6.15810012,-37.76253767,Almino Afonso
327794,929971,CD34563,-6.14199864,-37.79170953,Almino Afonso
327795,929972,CD34579,-6.14087445,-37.79260012,Almino Afonso
327796,929973,CD34558,-6.14326807,-37.79064777,Almino Afonso
327797,929974,CD34542,-6.14422131,-37.78950364,Almino Afonso
327798,929975,CD34537,-6.14435839,-37.78907047,Almino Afonso
327799,929976,CD34516,-6.14483413,-37.79550423,Almino Afonso
327800,929977,CD34521,-6.14504206,-37.79655125,Almino Afonso
327801,929978,CD34500,-6.14488252,-37.79455583,Almino Afonso
327802,929979,CD34495,-6.14501414,-37.79305664,Almino Afonso
327803,929980,CD3448X,-6.14511921,-37.79138571,Almino Afonso
327804,929981,CD34474,-6.14462786,-37.78960438,Almino Afonso
327805,929982,CD34469,-6.14562153,-37.78988775,Almino Afonso
327806,929983,M16658,-6.15199646,-37.78167901,Almino Afonso
327807,929984,CD34317,-6.15195664,-37.782772,Almino Afonso
327808,929985,CD34296,-6.15201732,-37.78084794,Almino Afonso
327809,929986,CD34280,-6.15207485,-37.77986341,Almino Afonso
327810,929987,CD34275,-6.15211439,-37.77885172,Almino Afonso
327811,929988,CD3426X,-6.15256018,-37.7780311,Almino Afonso
327812,929989,CD34254,-6.1538428,-37.77572261,Almino Afonso
327813,929990,M52176,-6.15691729,-37.7615848,Almino Afonso
327814,929991,DC54510,-6.15705628,-37.76177384,Almino Afonso
327815,929992,DF05940,-6.15656717,-37.76216576,Almino Afonso
327816,929993,CF75446,-6.15657047,-37.76300241,Almino Afonso
327817,929994,CD34453,-6.14673272,-37.79018055,Almino Afonso
327818,929995,CD34448,-6.14858464,-37.79068362,Almino Afonso
327819,929996,CD34427,-6.14919894,-37.79084828,Almino Afonso
327820,929997,CD34432,-6.14870713,-37.79190362,Almino Afonso
327821,929998,CD34411,-6.15021979,-37.79111369,Almino Afonso
327822,929999,CD34406,-6.15105993,-37.79134235,Almino Afonso
327823,930000,CD34390,-6.151638,-37.79152497,Almino Afonso
327824,930001,CD34385,-6.15165059,-37.79046803,Almino Afonso
327825,930002,CD3437X,-6.15172638,-37.7894384,Almino Afonso
327826,930003,CD34364,-6.1517666,-37.78822796,Almino Afonso
327827,930004,CD34359,-6.15179669,-37.78734272,Almino Afonso
327828,930005,CD34343,-6.15181737,-37.78656586,Almino Afonso
327829,930006,CD34338,-6.15185771,-37.78531929,Almino Afonso
327830,930007,CD34322,-6.15194262,-37.78426258,Almino Afonso
327831,930008,CF7563X,-6.15419054,-37.77447705,Almino Afonso
327832,930009,CF75603,-6.15454729,-37.77324055,Almino Afonso
327833,930010,CF75582,-6.15491313,-37.77198601,Almino Afonso
327834,930011,CF75577,-6.15523314,-37.77092103,Almino Afonso
327835,930012,CF75540,-6.15558991,-37.76967549,Almino Afonso
327836,930013,CF7552X,-6.15618471,-37.76754537,Almino Afonso
327837,930014,CF75509,-6.1565504,-37.76633599,Almino Afonso
327838,930015,CF75493,-6.15656159,-37.76568556,Almino Afonso
327839,930017,CF75472,-6.15658425,-37.76430339,Almino Afonso
327840,930018,M52181,-6.15658703,-37.76337848,Almino Afonso
327841,930019,CD62449,-6.15735585,-37.76612183,Almino Afonso
327842,930020,CD62454,-6.15768972,-37.76633072,Almino Afonso
327873,930051,CD34757,-6.15145983,-37.79611367,Almino Afonso
327874,930052,CD34762,-6.15139198,-37.79746855,Almino Afonso
327875,930053,CD34741,-6.15126122,-37.79602266,Almino Afonso
327876,930054,CD34736,-6.15150041,-37.79480387,Almino Afonso
327877,930055,CD34720,-6.15154052,-37.79362958,Almino Afonso
327878,930056,CD34715,-6.15156901,-37.79322314,Almino Afonso
327879,930057,CD3470X,-6.1516171,-37.79236507,Almino Afonso
327880,930058,CD53125,-6.16344986,-37.79867452,Almino Afonso
327881,930059,CD53099,-6.16419756,-37.79949915,Almino Afonso
327882,930060,M74744,-6.16279614,-37.79947636,Almino Afonso
327883,930061,CD53104,-6.1619609,-37.80047634,Almino Afonso
327884,930062,CD53083,-6.1656489,-37.80080498,Almino Afonso
327885,930063,CD53078,-6.16612659,-37.8012583,Almino Afonso
327886,930064,CD53062,-6.16820813,-37.80337032,Almino Afonso
327887,930065,CD53057,-6.16855044,-37.80375092,Almino Afonso
327892,930072,CD53036,-6.18049116,-37.80218322,Almino Afonso
327893,930073,CD53020,-6.17929568,-37.80275738,Almino Afonso
327894,930074,CD53015,-6.17780922,-37.80380938,Almino Afonso
327895,930075,CD5300X,-6.17612348,-37.80496911,Almino Afonso
327896,930076,CD52996,-6.17510843,-37.80566131,Almino Afonso
327897,930077,CD52980,-6.17437435,-37.80615572,Almino Afonso
327898,930078,CD52975,-6.17375797,-37.80660534,Almino Afonso
327899,930079,CD52954,-6.1726975,-37.80736063,Almino Afonso
327900,930080,CD52949,-6.1722897,-37.80763028,Almino Afonso
327916,930096,CD34689,-6.13520675,-37.80288868,Almino Afonso
327917,930097,CD34694,-6.13443482,-37.80388883,Almino Afonso
327918,930098,CD34673,-6.13585137,-37.80210491,Almino Afonso
327919,930099,CD34668,-6.13675019,-37.80101485,Almino Afonso
327920,930100,CD34652,-6.13704074,-37.80065447,Almino Afonso
327921,930101,CD34647,-6.13806676,-37.79938416,Almino Afonso
327922,930102,CD34631,-6.13869328,-37.79860032,Almino Afonso
327923,930103,CD34626,-6.13952847,-37.7976094,Almino Afonso
327924,930104,CD53041,-6.17124845,-37.80538623,Almino Afonso
327947,930132,CD34610,-6.13974888,-37.79659835,Almino Afonso
327948,930133,CD34605,-6.14005178,-37.79525332,Almino Afonso
327949,930134,CD3459X,-6.14032755,-37.7939082,Almino Afonso
327950,930135,CD34584,-6.14054782,-37.79293328,Almino Afonso
328005,930191,CD53167,-6.15951167,-37.79477656,Almino Afonso
328006,930192,CD53151,-6.15907815,-37.79463056,Almino Afonso
328007,930193,CD53324,-6.15797608,-37.7943197,Almino Afonso
328008,930194,CD53146,-6.16104361,-37.79631752,Almino Afonso
328009,930195,CD53130,-6.16234135,-37.79759571,Almino Afonso
328014,930202,CD53350,-6.15383014,-37.79303197,Almino Afonso
328015,930204,CD53209,-6.16102771,-37.79298385,Almino Afonso
328016,930205,CD53193,-6.16057385,-37.79350631,Almino Afonso
328017,930206,CD53319,-6.1627346,-37.79090267,Almino Afonso
328018,930207,CD53303,-6.16320684,-37.79028992,Almino Afonso
328019,930208,CD53298,-6.16415089,-37.7891909,Almino Afonso
328020,930209,CD53282,-6.16464125,-37.78856918,Almino Afonso
328021,930210,CD53277,-6.16977369,-37.78689696,Almino Afonso
328022,930211,CD53261,-6.16900442,-37.78710217,Almino Afonso
328023,930212,CD53256,-6.16790006,-37.78746888,Almino Afonso
328024,930213,CD53240,-6.16651507,-37.78793402,Almino Afonso
328025,930214,CD53235,-6.16554052,-37.78734353,Almino Afonso
328026,930215,CD5322X,-6.16500835,-37.78695327,Almino Afonso
328027,930216,CD53214,-6.16362818,-37.78598198,Almino Afonso
328028,930217,CD53188,-6.16005643,-37.79410986,Almino Afonso
328029,930218,CD53172,-6.15984756,-37.79438019,Almino Afonso
328034,930223,CD34778,-6.15136961,-37.79874227,Almino Afonso
328198,930391,DA55971,-6.2358111,-37.78325232,Almino Afonso
328199,930392,DA55966,-6.23534818,-37.78377482,Almino Afonso
328200,930393,DA55950,-6.2351904,-37.78497601,Almino Afonso
328201,930394,DA5593X,-6.23502513,-37.78571637,Almino Afonso
328202,930395,DA55945,-6.23480858,-37.7855801,Almino Afonso
328203,930396,DA56032,-6.23355426,-37.78483494,Almino Afonso
328219,930412,DA56179,-6.23068875,-37.79258669,Almino Afonso
328225,930418,CD72876,-6.23039793,-37.7930194,Almino Afonso
328232,930425,CD70863,-6.2207407,-37.79578755,Almino Afonso
328335,930529,DA55793,-6.23430348,-37.79053888,Almino Afonso
328336,930530,DA56074,-6.23271502,-37.78967512,Almino Afonso
328337,930531,DA56163,-6.23029149,-37.79241367,Almino Afonso
328338,930532,DA56158,-6.22833397,-37.79106075,Almino Afonso
328339,930533,DA56142,-6.22810026,-37.79065337,Almino Afonso
328340,930534,DA56095,-6.22700509,-37.79097493,Almino Afonso
328341,930535,DA5608X,-6.22771217,-37.79044424,Almino Afonso
328344,930538,CD782970,-6.22407073,-37.79768724,Almino Afonso
328345,930539,CD72965,-6.22519469,-37.79687789,Almino Afonso
328346,930540,CD7295X,-6.22594658,-37.79646482,Almino Afonso
328870,931158,CD48136,-6.13096057,-37.80721056,Almino Afonso
330467,932956,CD61340,-6.16215116,-37.76185975,Almino Afonso
330468,932957,CD61335,-6.16187648,-37.76183283,Almino Afonso
330469,932959,CD6154X,-6.16293794,-37.76342974,Almino Afonso
330470,932960,CD61576,-6.16285592,-37.7632729,Almino Afonso
330471,932961,CD61534,-6.16314654,-37.76329059,Almino Afonso
330472,932963,CD61513,-6.16334156,-37.76344034,Almino Afonso
330473,932964,CD61529,-6.16349695,-37.76331446,Almino Afonso
330474,932965,CD61597,-6.16335174,-37.76309706,Almino Afonso
330475,932967,CD61450,-6.16385931,-37.76334195,Almino Afonso
330476,932969,CD61419,-6.16320334,-37.76148845,Almino Afonso
330477,932970,CD61424,-6.16284995,-37.76146099,Almino Afonso
330478,932971,L83973,-6.1637947,-37.76312563,Almino Afonso
330479,932972,CD6143X,-6.16381398,-37.76276432,Almino Afonso
330480,932973,CD61466,-6.16377545,-37.76347791,Almino Afonso
330481,932974,CD61471,-6.16373809,-37.76383916,Almino Afonso
330482,932975,CD61487,-6.16372153,-37.76417266,Almino Afonso
330483,932976,CD61508,-6.16331339,-37.76375645,Almino Afonso
330484,932977,CD61492,-6.16329042,-37.76409672,Almino Afonso
330485,932978,CD61555,-6.16291557,-37.7637461,Almino Afonso
330486,932979,CD61560,-6.16289632,-37.76409838,Almino Afonso
330487,932980,CD61581,-6.16296912,-37.76304499,Almino Afonso
330488,932981,CD61602,-6.1633711,-37.76270865,Almino Afonso
330489,932982,CD61728,-6.16097813,-37.76245673,Almino Afonso
330490,932983,CD61733,-6.16094743,-37.76282713,Almino Afonso
330491,932984,CD61749,-6.1609198,-37.76319799,Almino Afonso
330492,932985,CD6176X,-6.1605591,-37.7626813,Almino Afonso
330493,932986,CD61754,-6.16053804,-37.76303366,Almino Afonso
330494,932989,L15085,-6.15982598,-37.7628957,Almino Afonso
330495,932990,CD61796,-6.16017459,-37.76277345,Almino Afonso
330496,932991,CD61301,-6.16014216,-37.7631217,Almino Afonso
330497,932992,L15086,-6.15962598,-37.76322028,Almino Afonso
330498,932993,CD61838,-6.15938573,-37.76354803,Almino Afonso
330499,932994,CD61356,-6.16246433,-37.76187196,Almino Afonso
330500,932995,CD61361,-6.16279867,-37.76189348,Almino Afonso
330501,932998,CD61623,-6.1630135,-37.76228381,Almino Afonso
330502,932999,CD61639,-6.16299785,-37.76267817,Almino Afonso
330503,933001,L15082,-6.16084666,-37.7623178,Almino Afonso
331281,933934,M52186,-6.15524048,-37.7638194,Almino Afonso
331282,933935,MG0924,-6.15506907,-37.7641027,Almino Afonso
331283,933936,M52185,-6.15540825,-37.76353347,Almino Afonso
331284,933937,M52184,-6.15559288,-37.76322866,Almino Afonso
331285,933938,M52183,-6.1560346,-37.76332483,Almino Afonso
